luxes, temp, hum, curr, volt, power, dd,hh,mm
36761.6,39,30,0.58,14.98,8.63,24,12,17
36730.88,41,28,0.58,14.99,8.77,24,12,12
34529.28,40,30,0.59,14.99,8.82,24,12,7
35051.52,41,29,0.58,14.99,8.77,24,12,2
34170.88,42,29,0.58,14.99,8.73,24,11,57
34406.4,42,29,0.57,14.98,8.49,24,11,52
35389.44,40,34,0.58,14.99,8.68,24,11,47
34355.2,38,35,0.58,14.98,8.69,24,11,42
32235.52,38,35,0.57,14.98,8.58,24,11,37
31907.84,38,35,0.57,14.98,8.54,24,11,32
31897.6,37,36,0.56,14.97,8.42,24,11,27
31303.68,37,34,0.57,14.98,8.61,24,11,22
28559.36,37,34,0.56,14.97,8.33,24,11,17
27432.96,38,34,0.55,14.96,8.17,24,11,12
26664.96,38,36,0.54,14.96,8,24,11,7
27586.56,36,37,0.54,14.95,8.05,24,11,2
25487.36,37,40,0.5,14.94,7.4,24,10,57
26613.76,37,41,0.5,14.93,7.53,24,10,52
28272.64,37,41,0.52,14.94,7.76,24,10,47
27197.44,36,41,0.51,14.94,7.62,24,10,42
27535.36,36,42,0.52,14.94,7.77,24,10,37
24688.64,36,42,0.5,14.93,7.39,24,10,32
24227.84,35,43,0.5,14.93,7.41,24,10,27
23244.8,33,46,0.48,14.92,7.12,24,10,22
22968.32,33,46,0.47,14.92,6.94,24,10,17
22487.04,34,45,0.46,14.9,6.78,24,10,12
21370.88,32,49,0.44,14.9,6.63,24,10,7
20582.4,31,51,0.43,14.89,6.44,24,10,2
19614.72,29,54,0.43,14.9,6.43,24,9,57
18135.04,29,54,0.41,14.89,6.08,24,9,52
17873.92,28,56,0.4,14.87,6,24,9,47
17827.84,27,58,0.41,14.88,6.11,24,9,42
16281.6,26,61,0.4,14.88,5.96,24,9,37
13132.8,26,60,0.36,14.85,5.39,24,9,32
13332.48,26,61,0.37,14.85,5.49,24,9,27
13854.72,26,61,0.35,14.84,5.21,24,9,22
14735.36,25,62,0.35,14.84,5.16,24,9,17
13383.68,25,64,0.33,14.84,4.84,24,9,12
12226.56,23,68,0.31,14.82,4.53,24,9,7
11596.8,22,71,0.3,14.82,4.43,24,9,2
10972.16,21,73,0.29,14.81,4.28,24,8,57
10280.96,20,75,0.27,14.81,4.03,24,8,52
9868.8,20,75,0.25,14.79,3.71,24,8,47
9740.8,20,78,0.24,14.78,3.51,24,8,42
8023.04,18,83,0.19,14.76,2.85,24,8,37
7667.2,17,89,0.19,14.75,2.8,24,8,32
5606.4,15,98,0.15,14.74,2.18,24,8,27
4029.44,15,98,0.1,14.71,1.51,24,8,22
4554.24,15,98,0.12,14.71,1.73,24,8,17
4096,14,99,0.1,14.71,1.55,24,8,12
4779.52,14,100,0.11,14.71,1.61,24,8,7
4226.56,13,99,0.1,14.7,1.43,24,8,2
3686.4,12,100,0.09,14.7,1.28,24,7,57
2864.64,11,99,0.07,14.69,1.01,24,7,52
2785.28,11,100,0.06,14.69,0.92,24,7,47
2561.28,10,99,0.06,14.69,0.9,24,7,42
2026.24,9,100,0.05,14.67,0.73,24,7,37
1634.56,9,99,0.04,14.67,0.55,24,7,32
1271.68,9,100,0.03,14.67,0.41,24,7,27
1006.72,8,99,0.02,14.66,0.29,24,7,22
787.2,8,100,0.01,14.66,0.22,24,7,17
560.32,8,99,0.01,14.65,0.14,24,7,12
362.88,8,100,0.01,14.66,0.09,24,7,7
217.6,8,99,0,14.65,0.04,24,7,2
122,8,100,0,14.65,0.01,24,6,57
52.04,8,99,0,13.81,0.01,24,6,52
16.36,8,100,0,7.88,0.01,24,6,47
4.6,8,99,0,3.09,0,24,6,42
1.25,8,100,0,0.94,0,24,6,37
0.36,8,99,0,0.28,0,24,6,32
0.11,8,100,0,0.1,0,24,6,27
0.02,8,99,0,0.04,0,24,6,22
0,8,100,0,0.03,0,24,6,17
0,8,99,0,0.02,0,24,6,12
0,8,100,0,0.02,0,24,6,7
0,8,99,0,0.02,0,24,6,2
0,8,100,0,0.02,0,24,5,57
0,8,99,0,0.02,0,24,5,52
0,8,100,0,0.02,0,24,5,47
0,8,99,0,0.02,0,24,5,42
0,8,100,0,0.02,0,24,5,37
0,8,99,0,0.02,0,24,5,32
0,8,100,0,0.03,0,24,5,27
0,8,99,0,0.03,0,24,5,22
0,8,100,0,0.03,0,24,5,17
0.02,8,99,0,0.03,0,24,5,12
0.01,8,100,0,0.03,0,24,5,7
0.01,8,99,0,0.03,0,24,5,2
0.01,9,100,0,0.03,0,24,4,57
0.01,9,99,0,0.03,0,24,4,52
0.03,9,100,0,0.03,0,24,4,47
0.03,9,99,0,0.03,0,24,4,42
0.02,9,100,0,0.03,0,24,4,37
0.04,9,99,0,0.03,0,24,4,32
0.02,9,100,0,0.03,0,24,4,27
0.02,9,99,0,0.03,0,24,4,22
0.04,9,100,0,0.04,0,24,4,17
0.03,9,99,0,0.04,0,24,4,12
0.04,9,100,0,0.04,0,24,4,7
0.04,9,99,0,0.04,0,24,4,2
0.05,9,100,0,0.04,0,24,3,57
0.03,9,99,0,0.04,0,24,3,52
0.04,9,100,0,0.04,0,24,3,47
0.04,9,99,0,0.04,0,24,3,42
0.04,9,100,0,0.04,0,24,3,37
0.06,9,99,0,0.04,0,24,3,32
0.06,9,100,0,0.04,0,24,3,27
0.06,9,99,0,0.04,0,24,3,22
0.05,9,100,0,0.04,0,24,3,17
0.06,9,99,0,0.04,0,24,3,12
0.06,9,100,0,0.04,0,24,3,7
0.05,9,99,0,0.04,0,24,3,2
0.04,9,100,0,0.04,0,24,2,57
0.06,9,99,0,0.04,0,24,2,52
0.06,9,100,0,0.04,0,24,2,47
0.06,10,99,0,0.04,0,24,2,42
0.06,10,100,0,0.04,0,24,2,37
0.06,10,99,0,0.04,0,24,2,32
0.07,10,100,0,0.04,0,24,2,27
0.07,10,99,0,0.04,0,24,2,22
0.07,10,100,0,0.04,0,24,2,17
0.07,10,99,0,0.05,0,24,2,12
0.07,10,100,0,0.05,0,24,2,7
0.07,10,99,0,0.05,0,24,2,2
0.07,10,100,0,0.05,0,24,1,57
0.06,10,99,0,0.04,0,24,1,52
0.06,10,100,0,0.05,0,24,1,47
0.06,10,99,0,0.05,0,24,1,42
0.06,10,100,0,0.05,0,24,1,37
0.06,11,99,0,0.04,0,24,1,32
0.06,11,100,0,0.04,0,24,1,27
0.07,11,99,0,0.05,0,24,1,22
0.07,11,100,0,0.04,0,24,1,17
0.07,11,99,0,0.05,0,24,1,12
0.07,11,100,0,0.05,0,24,1,7
0.06,11,99,0,0.04,0,24,1,2
0.06,11,100,0,0.04,0,24,0,57
0.06,11,99,0,0.04,0,24,0,52
0.06,11,100,0,0.04,0,24,0,47
0.06,11,99,0,0.04,0,24,0,42
0.07,11,100,0,0.04,0,24,0,37
0.07,11,99,0,0.04,0,24,0,32
0.06,11,100,0,0.04,0,24,0,27
0.06,12,99,0,0.04,0,24,0,22
0.06,12,100,0,0.04,0,24,0,17
0.06,12,99,0,0.04,0,24,0,12
0.06,12,100,0,0.04,0,24,0,7
0.06,12,99,0,0.04,0,24,0,2
0.06,12,100,0,0.04,0,23,23,57
0.06,12,99,0,0.04,0,23,23,52
0.05,12,100,0,0.04,0,23,23,47
0.05,13,99,0,0.04,0,23,23,42
0.05,13,100,0,0.04,0,23,23,37
0.04,13,99,0,0.04,0,23,23,32
0.04,13,100,0,0.04,0,23,23,27
0.04,13,99,0,0.04,0,23,23,22
0.04,13,100,0,0.04,0,23,23,17
0.03,13,99,0,0.04,0,23,23,12
0.03,13,100,0,0.04,0,23,23,7
0.03,13,99,0,0.04,0,23,23,2
0.03,14,100,0,0.03,0,23,22,57
0.03,14,99,0,0.03,0,23,22,52
0.03,13,100,0,0.03,0,23,22,47
0.03,13,99,0,0.03,0,23,22,42
0.03,13,100,0,0.03,0,23,22,37
0.03,13,99,0,0.03,0,23,22,32
0.03,14,100,0,0.03,0,23,22,27
0.03,14,99,0,0.03,0,23,22,22
0.02,14,100,0,0.03,0,23,22,17
0.02,14,99,0,0.03,0,23,22,12
0.02,14,100,0,0.03,0,23,22,7
0.01,14,99,0,0.03,0,23,22,2
0.01,14,100,0,0.03,0,23,21,57
0.01,14,99,0,0.03,0,23,21,52
0.01,14,100,0,0.03,0,23,21,47
0.01,14,99,0,0.02,0,23,21,42
0.01,14,100,0,0.02,0,23,21,37
0,15,99,0,0.02,0,23,21,32
0,15,100,0,0.02,0,23,21,27
0,15,99,0,0.02,0,23,21,22
0,15,100,0,0.02,0,23,21,17
0,15,99,0,0.02,0,23,21,12
0,15,100,0,0.02,0,23,21,7
0,15,99,0,0.02,0,23,21,2
0,15,100,0,0.01,0,23,20,57
0,15,99,0,0.01,0,23,20,52
0,15,100,0,0.01,0,23,20,47
0,15,99,0,0.01,0,23,20,42
0,15,100,0,0.01,0,23,20,37
0,15,99,0,0.01,0,23,20,32
0,15,100,0,0.01,0,23,20,27
0,15,99,0,0.01,0,23,20,22
0,16,100,0,0.01,0,23,20,17
0,16,99,0,0.01,0,23,20,12
0,16,100,0,0.01,0,23,20,7
0,16,99,0,0.01,0,23,20,2
0,16,100,0,0.01,0,23,19,57
0,16,99,0,0.01,0,23,19,52
0,16,100,0,0.01,0,23,19,47
0,17,99,0,0.01,0,23,19,42
0,16,100,0,0.01,0,23,19,37
0,16,99,0,0.01,0,23,19,32
0,16,100,0,0.01,0,23,19,27
0,17,99,0,0.01,0,23,19,22
0,17,100,0,0.01,0,23,19,17
0,16,99,0,0.01,0,23,19,12
0,17,100,0,0.01,0,23,19,7
0,17,99,0,0.01,0,23,19,2
0,17,100,0,0.01,0,23,18,57
0,17,99,0,0.01,0,23,18,52
0,17,100,0,0.01,0,23,18,47
0.03,17,99,0,0.03,0,23,18,42
0.14,18,100,0,0.1,0,23,18,37
0.53,18,99,0,0.35,0,23,18,32
2.14,18,96,0,1.38,0,23,18,27
7.88,18,93,0,4.34,0,23,18,22
26.86,19,91,0,9.26,0.01,23,18,17
74,19,90,0,13.67,0,23,18,12
149.12,19,88,0,14.65,0,23,18,7
251.84,19,87,0,14.65,0.01,23,18,2
386.56,20,86,0,14.65,0.08,23,17,57
541.44,20,84,0.01,14.66,0.12,23,17,52
707.2,21,80,0.01,14.65,0.14,23,17,47
889.6,21,76,0.01,14.66,0.22,23,17,42
1236.48,22,73,0.02,14.66,0.27,23,17,37
1436.16,23,71,0.02,14.67,0.33,23,17,32
1445.12,23,68,0.03,14.66,0.37,23,17,27
2414.08,24,66,0.04,14.68,0.59,23,17,22
1912.32,24,66,0.04,14.67,0.54,23,17,17
2415.36,26,59,0.05,14.68,0.72,23,17,12
2964.48,28,52,0.06,14.68,0.88,23,17,7
4925.44,28,49,0.11,14.72,1.61,23,17,2
6415.36,30,45,0.14,14.73,2.06,23,16,57
7644.16,31,43,0.16,14.75,2.39,23,16,52
8340.48,32,38,0.18,14.76,2.66,23,16,47
8732.16,32,38,0.19,14.76,2.88,23,16,42
9518.08,33,37,0.22,14.78,3.2,23,16,37
9978.88,32,39,0.23,14.79,3.42,23,16,32
11151.36,33,38,0.26,14.8,3.87,23,16,27
11197.44,31,40,0.27,14.81,4.02,23,16,22
11479.04,30,43,0.28,14.81,4.11,23,16,17
12298.24,32,41,0.29,14.82,4.3,23,16,12
12625.92,34,38,0.29,14.82,4.34,23,16,7
13434.88,34,36,0.31,14.83,4.63,23,16,2
14202.88,33,38,0.32,14.84,4.83,23,15,57
16256,34,37,0.35,14.85,5.18,23,15,52
16747.52,34,35,0.36,14.86,5.35,23,15,47
17699.84,33,38,0.37,14.87,5.56,23,15,42
18309.12,35,36,0.39,14.88,5.75,23,15,37
19302.4,33,38,0.41,14.88,6.07,23,15,32
20648.96,37,34,0.42,14.9,6.26,23,15,27
20638.72,37,34,0.42,14.89,6.27,23,15,22
21852.16,39,30,0.44,14.9,6.49,23,15,17
21964.8,39,31,0.44,14.91,6.54,23,15,12
22343.68,38,31,0.46,14.92,6.81,23,15,7
21575.68,40,30,0.46,14.92,6.82,23,15,2
22241.28,39,30,0.48,14.93,7.14,23,14,57
21790.72,41,29,0.48,14.93,7.17,23,14,52
21841.92,38,32,0.48,14.93,7.21,23,14,47
22517.76,40,29,0.49,14.93,7.28,23,14,42
23244.8,38,31,0.5,14.94,7.41,23,14,37
23552,40,28,0.52,14.95,7.73,23,14,32
23767.04,39,30,0.52,14.96,7.82,23,14,27
23040,38,31,0.52,14.95,7.72,23,14,22
24719.36,38,32,0.53,14.95,7.87,23,14,17
26449.92,36,34,0.53,14.95,7.92,23,14,12
28487.68,37,33,0.53,14.96,7.99,23,14,7
29163.52,0,0,0.53,14.96,7.88,23,14,2
30300.16,42,28,0.54,14.96,8.03,23,13,57
30187.52,40,30,0.54,14.96,8,23,13,52
32051.2,41,29,0.55,14.98,8.26,23,13,47
34099.2,39,29,0.56,14.97,8.41,23,13,42
34785.28,37,32,0.57,14.98,8.54,23,13,37
36802.56,39,30,0.57,14.98,8.54,23,13,32
37734.4,41,27,0.57,14.98,8.5,23,13,27
37795.84,44,27,0.57,14.99,8.61,23,13,22
37058.56,42,27,0.58,14.98,8.65,23,13,17
37857.28,42,28,0.57,14.99,8.61,23,13,12
37672.96,42,27,0.58,14.99,8.64,23,13,7
40212.48,41,29,0.58,14.99,8.72,23,13,2
40601.6,42,27,0.58,14.98,8.7,23,12,57
40396.8,37,34,0.59,14.99,8.81,23,12,52
40396.8,38,32,0.59,14.99,8.86,23,12,47
38737.92,38,32,0.59,14.99,8.88,23,12,42
38092.8,38,32,0.59,15,8.85,23,12,37
38461.44,41,30,0.58,14.99,8.77,23,12,32
38195.2,40,30,0.59,14.99,8.87,23,12,27
38277.12,37,34,0.59,14.99,8.86,23,12,22
37632,39,30,0.58,14.99,8.76,23,12,17
36945.92,39,30,0.58,14.98,8.69,23,12,12
34437.12,39,32,0.58,14.99,8.68,23,12,7
34355.2,39,32,0.58,14.99,8.64,23,12,2
34007.04,37,33,0.58,14.98,8.7,23,11,57
34826.24,36,34,0.58,14.98,8.74,23,11,52
34928.64,35,36,0.58,14.98,8.69,23,11,47
34775.04,40,30,0.57,14.98,8.5,23,11,42
32645.12,39,32,0.57,14.98,8.47,23,11,37
32337.92,39,32,0.56,14.97,8.42,23,11,32
32563.2,37,34,0.56,14.98,8.46,23,11,27
31242.24,36,35,0.56,14.97,8.42,23,11,22
29634.56,35,37,0.56,14.98,8.41,23,11,17
27381.76,35,38,0.54,14.96,8.13,23,11,12
27617.28,35,36,0.55,14.97,8.22,23,11,7
27320.32,36,36,0.54,14.96,8.1,23,11,2
28323.84,36,35,0.54,14.95,8.09,23,10,57
28508.16,33,39,0.54,14.95,8.01,23,10,52
29255.68,34,38,0.53,14.95,7.94,23,10,47
28467.2,36,35,0.52,14.95,7.81,23,10,42
26675.2,36,36,0.51,14.94,7.6,23,10,37
25497.6,34,40,0.51,14.94,7.62,23,10,32
24535.04,32,41,0.5,14.93,7.46,23,10,27
24064,30,45,0.49,14.92,7.33,23,10,22
24299.52,33,42,0.48,14.92,7.22,23,10,17
24166.4,29,47,0.48,14.92,7.16,23,10,12
23121.92,30,46,0.48,14.92,7.1,23,10,7
22599.68,30,46,0.47,14.91,6.94,23,10,2
21032.96,30,46,0.45,14.9,6.72,23,9,57
20003.84,30,46,0.44,14.89,6.57,23,9,52
19384.32,29,48,0.43,14.89,6.43,23,9,47
18355.2,29,48,0.42,14.89,6.25,23,9,42
16235.52,28,50,0.41,14.88,6.03,23,9,37
13905.92,28,52,0.39,14.87,5.84,23,9,32
13112.32,25,55,0.38,14.86,5.72,23,9,27
14202.88,26,54,0.37,14.86,5.53,23,9,22
15119.36,26,56,0.36,14.85,5.32,23,9,17
14044.16,24,59,0.34,14.84,5.09,23,9,12
13230.08,23,61,0.33,14.83,4.92,23,9,7
11970.56,23,62,0.31,14.83,4.63,23,9,2
11202.56,22,65,0.3,14.81,4.39,23,8,57
10467.84,22,67,0.28,14.8,4.11,23,8,52
10211.84,21,69,0.26,14.79,3.81,23,8,47
10048,19,73,0.24,14.78,3.51,23,8,42
9262.08,19,75,0.21,14.77,3.16,23,8,37
8174.08,18,78,0.2,14.76,2.89,23,8,32
6748.16,17,82,0.18,14.75,2.6,23,8,27
6440.96,17,84,0.16,14.73,2.32,23,8,22
5465.6,16,90,0.14,14.72,2.05,23,8,17
4797.44,15,96,0.12,14.71,1.8,23,8,12
4912.64,14,100,0.11,14.71,1.56,23,8,7
4405.76,13,99,0.09,14.7,1.36,23,8,2
3678.72,11,100,0.08,14.7,1.22,23,7,57
1963.52,10,99,0.05,14.68,0.73,23,7,52
2361.6,9,100,0.05,14.68,0.73,23,7,47
1694.72,9,99,0.05,14.68,0.72,23,7,42
1223.68,8,100,0.04,14.68,0.55,23,7,37
1053.44,7,99,0.03,14.67,0.41,23,7,32
897.92,7,100,0.02,14.66,0.33,23,7,27
736,7,99,0.02,14.66,0.26,23,7,22
577.6,7,100,0.01,14.65,0.18,23,7,17
429.44,7,99,0.01,14.66,0.13,23,7,12
298.08,6,100,0,14.65,0.08,23,7,7
188.16,6,99,0,14.65,0.04,23,7,2
103.92,7,100,0,14.65,0,23,6,57
46.52,7,99,0,13.5,0,23,6,52
16.16,7,100,0,8.52,0,23,6,47
4.55,7,99,0,3.57,0,23,6,42
1.19,7,100,0,1.06,0,23,6,37
0.31,7,99,0,0.3,0,23,6,32
0.08,7,100,0,0.09,0,23,6,27
0.01,7,99,0,0.04,0,23,6,22
0,7,100,0,0.02,0,23,6,17
0,7,99,0,0.01,0,23,6,12
0,7,100,0,0.01,0,23,6,7
0,7,99,0,0.01,0,23,6,2
0,7,100,0,0.01,0,23,5,57
0,7,99,0,0.01,0,23,5,52
0,7,100,0,0.02,0,23,5,47
0,6,99,0,0.02,0,23,5,42
0,7,100,0,0.02,0,23,5,37
0,7,99,0,0.02,0,23,5,32
0,7,100,0,0.02,0,23,5,27
0,7,99,0,0.02,0,23,5,22
0,7,100,0,0.02,0,23,5,17
0,7,99,0,0.03,0,23,5,12
0,7,100,0,0.03,0,23,5,7
0,7,99,0,0.03,0,23,5,2
0,7,100,0,0.03,0,23,4,57
0,7,99,0,0.03,0,23,4,52
0.01,8,100,0,0.03,0,23,4,47
0.02,8,99,0,0.03,0,23,4,42
0.01,8,100,0,0.03,0,23,4,37
0.01,7,99,0,0.03,0,23,4,32
0.01,8,100,0,0.04,0,23,4,27
0.01,8,99,0,0.04,0,23,4,22
0.02,8,100,0,0.04,0,23,4,17
0.02,8,99,0,0.04,0,23,4,12
0.02,8,100,0,0.04,0,23,4,7
0.03,8,99,0,0.04,0,23,4,2
0.03,8,100,0,0.04,0,23,3,57
0.03,8,99,0,0.04,0,23,3,52
0.04,8,100,0,0.04,0,23,3,47
0.04,8,99,0,0.04,0,23,3,42
0.05,8,100,0,0.05,0,23,3,37
0.05,8,99,0,0.05,0,23,3,32
0.05,9,100,0,0.05,0,23,3,27
0.05,8,99,0,0.05,0,23,3,22
0.06,9,100,0,0.05,0,23,3,17
0.06,9,99,0,0.05,0,23,3,12
0.06,9,100,0,0.05,0,23,3,7
0.05,9,99,0,0.05,0,23,3,2
0.05,9,100,0,0.05,0,23,2,57
0.06,9,99,0,0.05,0,23,2,52
0.07,9,100,0,0.05,0,23,2,47
0.07,9,99,0,0.05,0,23,2,42
0.08,9,100,0,0.05,0,23,2,37
0.08,9,99,0,0.05,0,23,2,32
0.08,9,100,0,0.06,0,23,2,27
0.08,9,99,0,0.06,0,23,2,22
0.09,9,100,0,0.06,0,23,2,17
0.09,9,99,0,0.06,0,23,2,12
0.08,9,100,0,0.06,0,23,2,7
0.1,9,99,0,0.06,0,23,2,2
0.08,9,100,0,0.06,0,23,1,57
0.08,9,99,0,0.06,0,23,1,52
0.1,10,100,0,0.06,0,23,1,47
0.1,10,99,0,0.06,0,23,1,42
0.1,10,100,0,0.06,0,23,1,37
0.1,10,99,0,0.06,0,23,1,32
0.1,10,100,0,0.06,0,23,1,27
0.1,10,99,0,0.06,0,23,1,22
0.1,10,100,0,0.06,0,23,1,17
0.1,10,99,0,0.06,0,23,1,12
0.1,10,100,0,0.06,0,23,1,7
0.1,10,99,0,0.06,0,23,1,2
0.1,10,100,0,0.06,0,23,0,57
0.1,10,99,0,0.06,0,23,0,52
0.1,10,100,0,0.06,0,23,0,47
0.1,10,99,0,0.06,0,23,0,42
0.11,10,100,0,0.06,0,23,0,37
0.11,10,99,0,0.06,0,23,0,32
0.11,10,100,0,0.06,0,23,0,27
0.1,11,99,0,0.06,0,23,0,22
0.1,11,100,0,0.06,0,23,0,17
0.1,11,99,0,0.06,0,23,0,12
0.1,11,100,0,0.06,0,23,0,7
0.1,11,99,0,0.06,0,23,0,2
0.1,11,100,0,0.06,0,22,23,57
0.1,11,99,0,0.06,0,22,23,52
0.09,11,100,0,0.06,0,22,23,47
0.09,12,99,0,0.06,0,22,23,42
0.09,12,100,0,0.06,0,22,23,37
0.09,12,99,0,0.06,0,22,23,32
0.08,12,100,0,0.06,0,22,23,27
0.08,12,99,0,0.06,0,22,23,22
0.08,12,100,0,0.06,0,22,23,17
0.08,12,99,0,0.06,0,22,23,12
0.08,13,100,0,0.05,0,22,23,7
0.08,12,99,0,0.05,0,22,23,2
0.08,12,100,0,0.05,0,22,22,57
0.07,13,99,0,0.05,0,22,22,52
0.07,12,100,0,0.05,0,22,22,47
0.07,13,99,0,0.05,0,22,22,42
0.07,13,100,0,0.05,0,22,22,37
0.06,13,99,0,0.05,0,22,22,32
0.06,13,100,0,0.05,0,22,22,27
0.05,13,99,0,0.05,0,22,22,22
0.05,13,100,0,0.05,0,22,22,17
0.05,13,99,0,0.05,0,22,22,12
0.05,14,100,0,0.05,0,22,22,7
0.05,14,99,0,0.05,0,22,22,2
0.05,14,100,0,0.05,0,22,21,57
0.05,14,99,0,0.05,0,22,21,52
0.05,14,100,0,0.04,0,22,21,47
0.04,14,99,0,0.04,0,22,21,42
0.04,14,100,0,0.04,0,22,21,37
0.04,14,99,0,0.04,0,22,21,32
0.04,14,100,0,0.04,0,22,21,27
0.04,14,99,0,0.04,0,22,21,22
0.04,14,100,0,0.04,0,22,21,17
0.03,14,99,0,0.04,0,22,21,12
0.03,14,100,0,0.04,0,22,21,7
0.02,14,99,0,0.03,0,22,21,2
0.01,15,100,0,0.03,0,22,20,57
0.01,15,99,0,0.03,0,22,20,52
0.01,15,100,0,0.03,0,22,20,47
0.01,15,99,0,0.03,0,22,20,42
0.01,15,100,0,0.03,0,22,20,37
0.01,15,99,0,0.03,0,22,20,32
0.01,15,100,0,0.03,0,22,20,27
0.01,16,99,0,0.03,0,22,20,22
0.01,15,100,0,0.02,0,22,20,17
0.01,15,99,0,0.02,0,22,20,12
0,15,100,0,0.02,0,22,20,7
0,15,99,0,0.02,0,22,20,2
0,15,100,0,0.02,0,22,19,57
0,15,99,0,0.02,0,22,19,52
0,15,100,0,0.01,0,22,19,47
0,15,99,0,0.01,0,22,19,42
0,15,100,0,0.01,0,22,19,37
0,15,99,0,0.01,0,22,19,32
0,16,100,0,0.01,0,22,19,27
0,16,99,0,0.01,0,22,19,22
0,16,100,0,0.01,0,22,19,17
0,16,99,0,0.01,0,22,19,12
0,16,98,0,0.01,0,22,19,7
0,16,99,0,0.01,0,22,19,2
0,16,100,0,0.01,0,22,18,57
0,17,96,0,0.01,0,22,18,52
0,17,96,0,0.02,0,22,18,47
0.04,17,96,0,0.04,0,22,18,42
0.17,17,95,0,0.12,0,22,18,37
0.6,17,94,0,0.39,0,22,18,32
2.25,17,92,0,1.45,0,22,18,27
8.45,18,90,0,4.58,0,22,18,22
28.3,18,89,0,9.56,0.01,22,18,17
74.2,18,87,0,13.65,0,22,18,12
151.2,19,84,0,14.65,0,22,18,7
252.16,19,81,0,14.65,0.04,22,18,2
368.96,19,78,0,14.65,0.08,22,17,57
521.28,20,75,0.01,14.65,0.12,22,17,52
697.6,20,71,0.01,14.65,0.17,22,17,47
883.84,21,58,0.01,14.66,0.22,22,17,42
1093.12,21,53,0.02,14.66,0.29,22,17,37
1302.4,22,51,0.02,14.67,0.35,22,17,32
1602.56,24,49,0.03,14.66,0.44,22,17,27
2334.72,25,47,0.04,14.67,0.63,22,17,22
3427.84,26,44,0.06,14.69,0.96,22,17,17
4001.28,27,42,0.08,14.7,1.19,22,17,12
4280.32,27,43,0.08,14.7,1.19,22,17,7
5222.4,28,40,0.12,14.71,1.74,22,17,2
6213.12,30,38,0.14,14.72,2.02,22,16,57
7592.96,30,39,0.16,14.75,2.38,22,16,52
8332.8,29,39,0.18,14.76,2.68,22,16,47
8798.72,29,38,0.2,14.76,2.93,22,16,42
9418.24,29,41,0.22,14.78,3.2,22,16,37
9725.44,30,38,0.23,14.78,3.4,22,16,32
10526.72,31,36,0.25,14.8,3.74,22,16,27
11217.92,31,37,0.27,14.81,3.99,22,16,22
11816.96,32,36,0.28,14.81,4.19,22,16,17
12544,31,37,0.29,14.82,4.36,22,16,12
13383.68,32,35,0.31,14.82,4.61,22,16,7
14044.16,35,31,0.33,14.84,4.84,22,16,2
15155.2,34,35,0.34,14.84,5.04,22,15,57
16194.56,35,31,0.35,14.85,5.15,22,15,52
17530.88,35,30,0.37,14.86,5.47,22,15,47
18570.24,37,30,0.38,14.87,5.67,22,15,42
19297.28,38,28,0.4,14.88,5.9,22,15,37
19128.32,38,29,0.41,14.89,6.03,22,15,32
19297.28,36,30,0.41,14.89,6.14,22,15,27
20234.24,37,30,0.43,14.9,6.43,22,15,22
21155.84,37,29,0.44,14.9,6.5,22,15,17
22149.12,38,28,0.44,14.91,6.62,22,15,12
22231.04,38,27,0.46,14.91,6.84,22,15,7
22159.36,38,27,0.46,14.91,6.86,22,15,2
21401.6,39,26,0.46,14.91,6.87,22,14,57
20925.44,39,26,0.46,14.92,6.91,22,14,52
21739.52,38,28,0.49,14.93,7.24,22,14,47
22159.36,40,26,0.49,14.93,7.3,22,14,42
23367.68,40,27,0.5,14.94,7.5,22,14,37
23121.92,39,28,0.51,14.95,7.67,22,14,32
23234.56,40,27,0.52,14.95,7.74,22,14,27
26429.44,40,26,0.52,14.95,7.83,22,14,22
27043.84,41,25,0.54,14.97,8,22,14,17
28549.12,41,26,0.54,14.96,8,22,14,12
29614.08,41,25,0.54,14.96,8.1,22,14,7
30924.8,40,25,0.55,14.97,8.29,22,14,2
31416.32,39,26,0.55,14.97,8.29,22,13,57
32102.4,40,27,0.55,14.98,8.26,22,13,52
32409.6,41,26,0.56,14.98,8.37,22,13,47
34088.96,37,29,0.57,14.98,8.52,22,13,42
34969.6,37,29,0.58,14.98,8.64,22,13,37
36648.96,35,32,0.58,14.99,8.73,22,13,32
37550.08,37,31,0.58,14.99,8.69,22,13,27
37365.76,40,28,0.58,14.99,8.68,22,13,22
37795.84,42,25,0.58,14.98,8.65,22,13,17
38123.52,42,25,0.58,14.99,8.77,22,13,12
37806.08,41,27,0.58,14.99,8.73,22,13,7
39137.28,37,29,0.58,14.99,8.77,22,13,2
39997.44,43,24,0.58,14.99,8.69,22,12,57
40120.32,42,25,0.58,14.99,8.72,22,12,52
40120.32,41,25,0.58,14.99,8.77,22,12,47
38338.56,41,27,0.58,14.99,8.73,22,12,42
38154.24,41,26,0.59,14.99,8.79,22,12,37
37621.76,38,30,0.58,14.99,8.77,22,12,32
37693.44,40,27,0.58,14.99,8.76,22,12,27
37959.68,40,28,0.58,14.99,8.77,22,12,22
38727.68,41,27,0.59,15,8.81,22,12,17
37201.92,37,31,0.59,15,8.88,22,12,12
35194.88,38,29,0.6,15,8.92,22,12,7
34846.72,37,32,0.59,14.99,8.81,22,12,2
34048,39,29,0.58,14.99,8.68,22,11,57
34519.04,38,31,0.57,14.98,8.58,22,11,52
35993.6,40,28,0.57,14.99,8.61,22,11,47
